age,category,citizenship,company.name,company.type,country code,founded,from emerging,gdp,gender,industry,inherited,name,rank,region,relationship,sector,was founder,was political,wealth.type,worth in billions,year
70,Financial,Australia,Westfield Group,new,AUS,1960,True,379000000000.0,male,Real Estate,True,Frank Lowy,209,North America,founder,shopping centers,True,False,self-made finance,2.2,2001
78,Financial,United States,Berkshire Hathaway,new,USA,1962,True,10600000000000.0,male,Money Management,True,Franklin Booth,363,North America,investor , Finance,True,False,self-made finance,1.4,2001
48,Non-Traded Sectors,United States,Marshall Field and Company,new,USA,1865,True,10600000000000.0,male,"Retail, Restaurant",True,Frederick Field,421,North America,relation,retail,True,False,inherited,1.2,2001
74,Financial,Germany,Friedrich Flick Industrial Holding,new,DEU,1919,True,1950000000000.0,male,Money Management,True,Friedrich Flick,64,Europe,relation,coal,True,False,inherited,5.3,2001
76,Financial,Japan,Iwasaki Sangyo Group,new,JPN,1923,True,4160000000000.0,male,Real Estate,True,Fukuzo Iwasaki,95,East Asia,relation,real estate,True,False,inherited,4.2,2001
66,Non-Traded Sectors,Spain,Melia Hotels International,new,ESP,1956,True,626000000000.0,male,"Retail, Restaurant",True,Gabriel Escarrer,490,Europe,founder,hotels,True,False,founder non-finance,1.0,2001
60,Non-Traded Sectors,Canada,George Weston Limited,new,CAN,1882,True,733000000000.0,male,"Retail, Restaurant",True,Galen Weston,98,North America,relation,food distribution,True,False,inherited,4.0,2001
47,Non-Traded Sectors,United States,TCI,new,USA,1968,True,10600000000000.0,male,Media,True,Gary Magness,312,North America,relation,cable,True,False,inherited,1.6,2001
-1,Financial,United States,Global Crossing limited,new,USA,1997,True,10600000000000.0,male,Money Management,True,Gary Winnick,234,North America,founder,fiber optic cables,True,False,self-made finance,2.0,2001
-1,Traded Sectors,Switzerland,TBG (Thyssen-Bornemisza Group) Holdings,new,CHE,1926,True,279000000000.0,male,Non-consumer industrial,True,Georg Thyssen-Bornemisza,234,Europe,relation,steel,True,False,inherited,2.0,2001
58,Resource Related,United States,Kaiser-Francis Oil Company,new,USA,1940,True,10600000000000.0,male,Energy,True,George Kaiser,198,North America,relation,oil,True,False,inherited,2.3,2001
64,Financial,United States,"Vision Cable, Metro Mobile, Southern Union",new,USA,1972,True,10600000000000.0,male,Money Management,True,George Lindemann,363,North America,Chairman and Chief Executive Officer,"media, pipelines",True,False,self-made finance,1.4,2001
56,Non-Traded Sectors,United States,Lucasfilm,new,USA,1971,True,10600000000000.0,male,Media,True,George Lucas,151,North America,founder,Star Wars,True,False,founder non-finance,3.0,2001
81,Resource Related,United States,Mitchell Energy and Development Co,new,USA,1946,True,10600000000000.0,male,Energy,True,George Mitchell,312,North America,founder,shale,True,False,privatized and resources,1.6,2001
56,Financial,United States,Kohlberg Kravis Roberts,new,USA,1969,True,10600000000000.0,male,Private equity/leveraged buyout,True,George Roberts,336,North America,founder,leveraged buyouts,True,False,self-made finance,1.5,2001
70,Financial,United States,Soros Fund Management,new,USA,1969,True,10600000000000.0,male,Hedge funds,True,George Soros,50,North America,founder,hedge funds,True,False,self-made finance,6.0,2001
-1,Financial,Singapore,Overseas Chinese Union Bank,new,SGP,1949,True,89285087395.0,male,Money Management,True,George Ying Chow Lien,490,East Asia,founder,banking,True,False,self-made finance,1.0,2001
-1,Financial,United Kingdom,Cadogan Estates,new,GBR,1712,True,1530000000000.0,male,Real Estate,True,Gerald Cadogan,490,Europe,relation,real estate,True,False,inherited,1.0,2001
49,Financial,United Kingdom,Grosvenor Group,new,GBR,1677,True,1530000000000.0,male,Real Estate,True,Gerald Cavendish Grosvenor,45,Europe,relation,real estate,True,False,inherited,6.5,2001
68,Financial,France,Louis Dreyfus Group,new,FRA,1851,True,1380000000000.0,male,Money Management,True,Gerard Louis-Dreyfus,124,Europe,relation,energy,True,False,inherited,3.4,2001
-1,Non-Traded Sectors,Canada,EXFO,new,CAN,1985,True,733000000000.0,male,Media,True,Germain Lamonde,387,North America,founder,service assurance instruments,True,False,founder non-finance,1.3,2001
47,Resource Related,Mexico,Grupo Mexio,new,MEX,1978,True,725000000000.0,male,Mining and metals,True,German Larrea Mota Velasco,490,Latin America,founder,copper,True,False,privatized and resources,1.0,2001
-1,Traded Sectors,Italy,Fiat,new,ITA,1899,True,1160000000000.0,male,Consumer,True,Gianni Agnelli,146,Europe,relation,cars,True,False,inherited,3.1,2001
33,New Sectors,Israel,Check Point,new,ISR,1993,True,130000000000.0,male,Technology-Computer,True,Gil Shwed,312,Middle East/North Africa,founder,software,True,False,founder non-finance,1.6,2001
66,Traded Sectors,Italy,Armani,new,ITA,1975,True,1160000000000.0,male,Consumer,True,Giorgio Armani,292,Europe,founder,luxury goods,True,False,founder non-finance,1.7,2001
59,Non-Traded Sectors,United States,Taylor Corporation,aquired,USA,1975,True,10600000000000.0,male,Media,True,Glen Taylor,251,North America,founder,printing and electronics,True,False,founder non-finance,1.9,2001
-1,Financial,Germany,von Thurn and Taxis family,new,DEU,1615,True,1950000000000.0,female,Money Management,True,Gloria von Thurn und Taxis,363,Europe,relation,"postal service, beverages",True,False,inherited,1.4,2001
60,Resource Related,United States,Getty ,new,USA,1904,True,10600000000000.0,male,Energy,True,Gordon Getty,198,North America,relation,oil,True,False,inherited,2.3,2001
72,New Sectors,United States,Intel ,new,USA,1968,True,10600000000000.0,male,Technology-Computer,True,Gordon Moore,60,North America,founder,technology,True,False,founder non-finance,5.4,2001
66,Traded Sectors,Argentina,Petrolera Perez Companc,new,ARG,1968,True,269000000000.0,male,Consumer,True,Gregorio Perez Companc,292,Latin America,relation,oil,True,False,inherited,1.7,2001
60,Traded Sectors,Germany,Maxingvest AG,new,DEU,1949,True,1950000000000.0,male,Consumer,True,Gunter Herz,76,Europe,relation,coffee,True,False,inherited,4.8,2001
55,Non-Traded Sectors,Venezuela,Cisneros Group,new,VEN,1929,True,123000000000.0,male,Media,True,Gustavo Cisneros,64,Latin America,relation,media,True,False,inherited,5.3,2001
63,Financial,United States,Waste Management,new,USA,1968,True,10600000000000.0,male,0,True,H Wayne Huizenga,209,North America,founder,waste management,True,False,self-made finance,2.2,2001
56,Non-Traded Sectors,United States,Saban Entertainment,new,USA,1988,True,10600000000000.0,male,Media,True,Haim Saban,387,North America,founder,media,True,False,founder non-finance,1.3,2001
74,Traded Sectors,Sweden,Tetra Pak,new,SWE,1951,True,240000000000.0,male,Consumer,True,Hans Rausing,40,Europe,relation,food packaging,True,False,inherited,7.7,2001
61,New Sectors,Germany,SAP AG,new,DEU,1972,True,1950000000000.0,male,Technology-Computer,True,Hans-Werner Hector,387,Europe,founder,software,True,False,founder non-finance,1.3,2001
-1,Non-Traded Sectors,United States,Lenfest Communications,new,USA,1974,True,10600000000000.0,male,Media,True,Harold Lenfest,421,North America,founder,media,True,False,founder non-finance,1.2,2001
69,Financial,United States,,,USA,1974,True,10600000000000.0,male,Money Management,True,Harold Simmons,336,North America,investor ,leveraged buyouts,True,False,self-made finance,1.5,2001
73,Traded Sectors,Canada,McCain Foods Limited,new,CAN,1956,True,733000000000.0,male,Consumer,True,Harrison McCain,452,North America,founder,food,True,False,founder non-finance,1.1,2001
57,New Sectors,Germany,SAP AG,new,DEU,1972,True,1950000000000.0,male,Technology-Computer,True,Hasso Plattner,60,Europe,founder,software,True,False,founder non-finance,5.4,2001
81,Traded Sectors,United States,Walmart, new,USA,1962,True,10600000000000.0,female,Consumer,True,Helen Walton,10,North America,relation,retail,True,False,inherited,18.5,2001
77,Financial,Hong Kong,Sociedade de Turismo e Divers?es de Macau,new,HKG,1962,True,169000000000.0,male,Real Estate,True,Henry Fok,452,East Asia,investor,casinos,True,False,self-made finance,1.1,2001
82,Financial,United States,Pittsburgh Coke & Chemical,new,USA,1942,True,10600000000000.0,male,Money Management,True,Henry Hillman,151,North America,relation,coal,True,False,inherited,3.0,2001
57,Financial,United States,Kohlberg Kravis Roberts,new,USA,1976,True,10600000000000.0,male,Private equity/leveraged buyout,True,Henry Kravis,336,North America,founder,leveraged buyouts,True,False,self-made finance,1.5,2001
39,New Sectors,United States,Broadcom Corporation,new,USA,1991,True,10600000000000.0,male,Technology-Computer,True,Henry Nicholas,194,North America,founder,semiconductors,True,False,founder non-finance,2.4,2001
-1,New Sectors,United States,Electronic Data Systems,new,USA,1962,True,10600000000000.0,male,Technology-Computer,True,Henry Ross Perot Sr,104,North America,founder,data processing,True,False,founder non-finance,3.8,2001
46,New Sectors,United States,Broadcom Corporation,new,USA,1991,True,10600000000000.0,male,Technology-Computer,True,Henry Samueli,198,North America,founder,semiconductors,True,False,founder non-finance,2.3,2001
76,Non-Traded Sectors,Philippines,SM Malls,new,PHL,1960,True,76261998621.0,male,"Retail, Restaurant",True,Henry Sy,387,East Asia,founder,retail,True,False,founder non-finance,1.3,2001
-1,Non-Traded Sectors,United States,Gemstar-TV Guide International,new,USA,1986,True,10600000000000.0,male,Media,True,Henry Yuen,336,North America,founder,media,True,False,founder non-finance,1.5,2001
61,Financial,United States,Allen & Company,new,USA,1922,True,10600000000000.0,male,Money Management,True,Herbert Allen,272,North America,relation,investment banking,True,False,inherited,1.8,2001
73,Non-Traded Sectors,United States,BHC Communications,new,USA,1977,True,10600000000000.0,male,Media,True,Herbert Siegel,421,North America,Chairman and Chief Executive Officer,television,True,False,executive,1.2,2001
73,New Sectors,Japan,Nintendo,new,JPN,1889,True,4160000000000.0,male,Technology-Computer,True,Hiroshi Yamauchi,162,East Asia,relation,video games,True,False,inherited,2.9,2001
55,Traded Sectors,United States,Campbell Soup,aquired,USA,1869,True,10600000000000.0,female,Consumer,True,Hope Hill Van Beuren,490,North America,relation,soup,True,False,inherited,1.0,2001
61,Non-Traded Sectors,Germany,Hubert Burda Media,new,DEU,1898,True,1950000000000.0,male,Media,True,Hubert Burda,234,Europe,relation,media,True,False,inherited,2.0,2001
87,Non-Traded Sectors,Germany,Mann Mobilia,new,DEU,1938,True,1950000000000.0,male,"Retail, Restaurant",True,Hugo Mann,234,Europe,founder,furniture,True,False,founder non-finance,2.0,2001
-1,New Sectors,Japan,Kyorin Pharmaceutical,new,JPN,1923,True,4160000000000.0,male,Technology-Medical,True,Ikuo Ogihara,452,East Asia,president,pharmaceuticals,True,False,,1.1,2001
74,Non-Traded Sectors,Sweden,IKEA,new,SWE,1943,True,240000000000.0,male,"Retail, Restaurant",True,Ingvar Kamprad,17,Europe,founder,furniture,True,False,founder non-finance,13.0,2001
67,New Sectors,United States,Qualcomm,new,USA,1985,True,10600000000000.0,male,Technology-Computer,True,Irwin Jacobs,272,North America,founder,software,True,False,founder non-finance,1.8,2001
77,Financial,Mexico,Groupo Casa Saba,aquired,MEX,1892,True,725000000000.0,male,Diversified financial,True,Isaac Saba Raffoul,387,Latin America,founder,pharmaceuticals,True,False,self-made finance,1.3,2001
59,Financial,United States,TD Ameritrade,new,USA,1975,True,10600000000000.0,male,Money Management,True,J Joseph Ricketts,452,North America,founder,banking,True,False,self-made finance,1.1,2001
-1,Non-Traded Sectors,United States,Enterprise,new,USA,1957,True,10600000000000.0,male,"Retail, Restaurant",True,Jack Taylor,167,North America,founder,rental cars,True,False,founder non-finance,2.8,2001
77,Financial,United States,Stephens Group,new,USA,1946,True,10600000000000.0,male,Diversified financial,True,Jackson Stephens,312,North America,founder,media,True,False,self-made finance,1.6,2001
-1,New Sectors,Israel,Medinol,new,ISR,1992,True,130000000000.0,married couple,Technology-Medical,True,Jacob and Yehudith Richter,490,Middle East/North Africa,founder,pharmaceuticals,True,False,founder non-finance,1.0,2001
-1,Traded Sectors,United States,"Mars, Incorperated",new,USA,1911,True,10600000000000.0,female,Consumer,True,Jacqueline Mars,31,North America,relation,candy,True,False,inherited,9.0,2001
-1,Financial,France,Laboratories Servier,new,FRA,1954,True,1380000000000.0,male,Diversified financial,True,Jacques Servier,490,Europe,founder,pharmaceuticals,True,False,self-made finance,1.0,2001
-1,Financial,Philippines,Ayala Corporation,new,PHL,1834,True,76261998621.0,male,Money Management,True,Jaime Augusto Zobel de Ayala,421,East Asia,relation,construcion,True,False,inherited,1.2,2001
-1,Resource Related,Canada,J.D. Irving,new,CAN,1882,True,733000000000.0,male,Energy,True,James Arthur and John Irving,90,North America,relation,timber,True,False,inherited,4.4,2001
56,0,United States,NASCAR,new,USA,1947,True,10600000000000.0,male,Other,True,James France,490,North America,relation,sports,True,False,inherited,1.0,2001
58,New Sectors,United States,SAS institute,new,USA,1976,True,10600000000000.0,male,Technology-Computer,True,James Goodnight,54,North America,founder,software,True,False,founder non-finance,5.7,2001
51,Traded Sectors,United States,"Oakley, Inc",new,USA,1975,True,10600000000000.0,male,Consumer,True,James Jannard,292,North America,founder,apparel and eyewear,True,False,founder non-finance,1.7,2001
65,New Sectors,United States,Amkor,new,USA,1969,True,10600000000000.0,male,Technology-Computer,True,James Kim,209,North America,founder,semiconductors,True,False,founder non-finance,2.2,2001
82,Non-Traded Sectors,United States,JM Family Enterprises,new,USA,1968,True,10600000000000.0,male,"Retail, Restaurant",True,James Moran,387,North America,founder,auto dealerships,True,False,founder non-finance,1.3,2001
79,Financial,United States,Sorenson Companies,new,USA,1977,True,10600000000000.0,male,Real Estate,True,James Sorenson,124,North America,founder,real estate,True,False,self-made finance,3.4,2001
76,Traded Sectors,United States,Amway,new,USA,1959,True,10600000000000.0,male,Consumer,True,Jay Van Andel,363,North America,founder,consumer goods,True,False,founder non-finance,1.4,2001
73,Non-Traded Sectors,Canada,Jean Coutu Group,new,CAN,1969,True,733000000000.0,male,"Retail, Restaurant",True,Jean Coutu,452,North America,founder,retail,True,False,founder non-finance,1.1,2001
63,Non-Traded Sectors,France,JCDecaux,new,FRA,1964,True,1380000000000.0,male,Media,True,Jean-Claude Decaux,209,Europe,founder,advertising,True,False,founder non-finance,2.2,2001
62,Traded Sectors,France,Hermes,new,FRA,1837,True,1380000000000.0,male,Consumer,True,Jean-Louis Dumas,312,Europe,relation,luxury fashion,True,False,inherited,1.6,2001
37,Non-Traded Sectors,United States,Amazon, new,USA,1994,True,10600000000000.0,male,"Retail, Restaurant",True,Jeffrey Bezos,234,North America,founder, technology,True,False,founder non-finance,2.0,2001
36,New Sectors,Canada,Ebay,new,CAN,1995,True,733000000000.0,male,Technology-Computer,True,Jeffrey Skoll,174,North America,president,e-commerce,True,False,executive,2.7,2001
75,Financial,United States,Kohberg Kravis Roberts & Co,new,USA,1976,True,10600000000000.0,male,Private equity/leveraged buyout,True,Jerome Kohlberg,490,North America,founder,private equity,True,False,self-made finance,1.0,2001
75,Non-Traded Sectors,Mexico,Aurrera,new,MEX,1958,True,725000000000.0,male,"Retail, Restaurant",True,Jeronimo Arango,272,Latin America,founder,supermarkets,True,False,founder non-finance,1.8,2001
