automated readability index,average letter per word,average sentence length,average sentence per word,birth,characters,coleman liau index,dale chall readability score,day,death,difficult words,downloads,flesch kincaid grade,flesch reading ease,full,gunning fog,id,linsear write formula,month,month name,name,polarity,polysyllables,rank,sentences,smog index,subjectivity,syllables,title,total,type,url,words,year
14.7,4.88,26.0,0.04,1809,485441,11.32,6.62,19,1849,10702,951,11.1,62.01,"May 19, 2008",12.4,2149,13.0,5,May,"Poe, Edgar Allan",0.08848121633989088,3867,366,3796,8.8,0.5002761118763605,143368.2,The Works of Edgar Allan Poe  Volume 3,7,Text,https://www.gutenberg.org/ebooks/2149,99566,2008
8.4,4.95,13.0,0.08,1843,105557,10.54,6.34,3,1916,2777,949,6.0,75.2,"July 3, 2008",7.2,208,14.5,7,July,"James, Henry",0.13000783947752403,676,367,1623,3.1,0.5202650994091933,29865.6,Daisy Miller: A Study,6,Text,https://www.gutenberg.org/ebooks/208,21312,2008
8.2,4.64,15.0,0.06,1860,219593,9.34,5.9,18,1937,4545,949,5.6,81.63,"September 18, 2008",8.0,26654,11.0,9,September,"Barrie, J. M. (James Matthew)",0.08954772333414131,692,368,3047,3.1,0.5240553094751901,60228.9,Peter and Wendy,8,Text,https://www.gutenberg.org/ebooks/26654,47325,2008
13.0,4.9,22.0,0.04,1822,1376193,11.44,5.53,16,1885,14223,949,9.5,66.07,"August 16, 2006",10.8,4367,6.0,8,August,"Grant, Ulysses S. (Ulysses Simpson)",0.07878164089272072,9894,369,12346,3.1,0.4273312007153737,402946.2,"Personal Memoirs of U. S. Grant, Complete",9,Text,https://www.gutenberg.org/ebooks/4367,280935,2006
17.6,5.39,27.0,0.04,0,753801,14.28,6.24,24,0,11158,949,13.8,44.07,"February 24, 2016",12.8,51292,31.0,2,February,Various,0.031518454567897196,10012,370,5107,8.8,0.3765081430269629,219529.8,"Trial of the Major War Criminals Before the International Military Tribunal, Vol. I: Nuremburg 14 November 1945-1 October 1946: Vol. I",7,Text,https://www.gutenberg.org/ebooks/51292,139743,2016
15.3,4.91,27.0,0.04,0,45911,11.49,7.78,22,0,1658,947,11.5,60.99,"April 22, 2012",12.8,39509,7.0,4,April,"Webb, James Morris",0.13208033947724665,348,371,344,8.8,0.4554124226289178,13203.0,"The Black Man, the Father of Civilization, Proven by Biblical History",6,Text,https://www.gutenberg.org/ebooks/39509,9348,2012
13.8,4.64,26.0,0.04,1871,402904,9.93,6.3,11,1940,7548,947,11.1,62.01,"March 11, 2016",12.4,51425,14.5,3,March,"Davies, W. H. (William Henry)",0.07802459050248126,1987,372,3241,3.1,0.4474442367001751,117391.5,The Autobiography of a Super-Tramp,8,Text,https://www.gutenberg.org/ebooks/51425,86874,2016
11.3,5.03,18.0,0.06,55,55597,11.6,7.45,10,135,2041,944,7.9,70.13,"March 10, 2014",9.200000000000001,45109,15.0,3,March,Epictetus,0.10928208162517802,542,373,610,3.1,0.5158004331016884,15549.3,The Enchiridion,9,Text,https://www.gutenberg.org/ebooks/45109,11053,2014
13.9,5.25,21.0,0.05,1863,1245446,13.17,6.0,6,1928,19904,935,10.3,58.62,"August 6, 2006",10.4,18993,7.0,8,August,"March, Francis Andrew",0.09454928377038428,11880,374,11208,8.8,0.38935255097737964,359290.8,History  of the World War: An Authentic Narrative of the World's Greatest War,9,Text,https://www.gutenberg.org/ebooks/18993,237058,2006
6.6,4.74,11.0,0.09,1933,24701,9.03,6.75,26,2010,846,932,4.0,85.69,"February 26, 2016",6.4,51305,6.5,2,February,"Harmon, Jim",0.02670779532967033,116,375,460,3.1,0.4648615308302809,6845.4,Confidence Game,8,Text,https://www.gutenberg.org/ebooks/51305,5210,2016
18.6,4.81,34.0,0.03,1785,185922,11.21,7.69,20,1859,5782,929,14.2,53.89,"April 20, 2005",15.600000000000001,2040,11.5,4,April,"De Quincey, Thomas",0.09752289806846351,1670,376,1115,8.8,0.48110214997086537,55575.9,Confessions of an English Opium-Eater,7,Text,https://www.gutenberg.org/ebooks/2040,38637,2005
15.2,5.21,24.0,0.04,1844,175159,13.23,7.61,18,1900,5939,928,11.5,55.58,"September 18, 2006",11.600000000000001,19322,5.5,9,September,"Nietzsche, Friedrich Wilhelm",0.10424381463443942,2041,377,1394,8.8,0.5129496238116953,50769.9,The Antichrist,8,Text,https://www.gutenberg.org/ebooks/19322,33638,2006
14.4,5.24,22.0,0.04,1866,616160,13.41,6.54,2,1946,13485,928,10.7,57.61,"March 2, 2011",10.8,35461,8.5,3,March,"Wells, H. G. (Herbert George)",0.11795228016868387,6262,378,5260,8.8,0.43259997777739395,174207.6,A Short History of the World,8,Text,https://www.gutenberg.org/ebooks/35461,117534,2011
8.3,4.77,14.0,0.07,1868,403759,9.79,5.76,9,1927,7684,926,5.2,82.65,"June 9, 2008",7.6000000000000005,175,26.5,6,June,"Leroux, Gaston",0.05682078068982149,1921,379,5871,3.1,0.5060762199923734,113266.8,The Phantom of the Opera,7,Text,https://www.gutenberg.org/ebooks/175,84705,2008
19.0,5.5,29.0,0.03,1856,231813,15.21,7.09,8,1939,5373,924,14.6,42.04,"February 8, 2005",13.600000000000001,14969,4.5,2,February,"Freud, Sigmund",0.15904700838120972,3974,380,1453,11.2,0.5382599164868461,69130.8,Three Contributions to the Theory of Sex,8,Text,https://www.gutenberg.org/ebooks/14969,42156,2005
14.0,4.99,23.0,0.04,1842,929918,11.96,6.34,17,1910,18412,923,11.1,56.59,"October 17, 2014",11.200000000000001,621,4.0,10,October,"James, William",0.10975933930564875,9535,381,7780,8.8,0.4921263871651123,273070.8,The Varieties of Religious Experience: A Study in Human Nature,12,Text,https://www.gutenberg.org/ebooks/621,186250,2014
15.9,5.0,27.0,0.04,1856,631201,12.02,6.22,4,1925,9959,922,11.5,60.99,"April 4, 2006",12.8,3155,11.0,4,April,"Haggard, H. Rider (Henry Rider)",0.012533442298978128,3592,382,4590,3.1,0.47879558784886855,176938.2,She,8,Text,https://www.gutenberg.org/ebooks/3155,126264,2006
9.1,5.05,13.0,0.07,0,408958,11.42,6.83,1,1791,13046,921,6.0,75.2,"April, 2004",7.2,5402,5.5,4,April,"Grose, Francis",0.018355114945802303,2100,383,5967,3.1,0.4714487429287797,112461.3,1811 Dictionary of the Vulgar Tongue,6,Text,https://www.gutenberg.org/ebooks/5402,80975,2004
12.7,5.19,19.0,0.05,1830,159828,12.82,7.05,3,1886,4825,920,7.2,77.57,"May 3, 2004",9.600000000000001,12242,11.5,5,May,"Dickinson, Emily",0.09212924390536957,580,384,1588,3.1,0.49638022990566893,40637.7,"Poems by Emily Dickinson, Three Series, Complete",8,Text,https://www.gutenberg.org/ebooks/12242,30811,2004
12.3,5.08,19.0,0.05,1888,33384,12.18,8.02,1,1965,1430,920,8.3,69.11,"December, 1998",9.600000000000001,1567,8.0,12,December,"Eliot, T. S. (Thomas Stearns)",0.018114352122972802,151,385,335,3.1,0.47051130861475693,8972.1,Poems,6,Text,https://www.gutenberg.org/ebooks/1567,6569,1998
12.4,4.84,22.0,0.05,1795,428353,10.79,6.72,1,1881,11147,919,9.5,66.07,"November, 1997",10.8,1091,7.5,11,November,"Carlyle, Thomas",0.14599610857126588,3510,386,4005,3.1,0.5269256460099341,124110.9,"On Heroes, Hero-Worship, and the Heroic in History",7,Text,https://www.gutenberg.org/ebooks/1091,88521,1997
17.3,5.26,27.0,0.04,1861,17765,13.52,10.67,20,1896,1218,918,13.8,44.07,"November 20, 2005",12.8,17116,12.0,11,November,"Rizal, Jose",-0.25673076923076926,330,387,121,11.2,0.38076923076923075,5565.6,"Ang Liham ni Dr. Jose Rizal sa mga Kadalagahan sa Malolos, Bulakan",7,Text,https://www.gutenberg.org/ebooks/17116,3377,2005
6.5,4.73,11.0,0.09,1862,251106,8.97,5.87,4,1942,5657,918,4.0,85.69,"March 4, 2016",6.4,51354,6.0,3,March,"Wells, Carolyn",0.14845810901638637,956,388,4715,3.1,0.527567462207476,68863.5,Patty's Fortune,7,Text,https://www.gutenberg.org/ebooks/51354,53071,2016
25.0,4.68,48.0,0.02,37,1103961,10.75,6.82,10,0,12009,917,19.6,39.68,"January 10, 2009",21.200000000000003,2850,52.0,1,January,"Josephus, Flavius",0.14264952997661032,6028,389,4837,8.8,0.4997430052126347,323544.6,"The Wars of the Jews; Or, The History of the Destruction of Jerusalem",7,Text,https://www.gutenberg.org/ebooks/2850,235699,2009
20.1,5.24,33.0,0.03,1809,1082757,13.7,6.29,1,1882,13343,916,16.2,37.98,"December, 1999",15.200000000000001,2009,7.0,12,December,"Darwin, Charles",0.1001579626284994,12943,390,6119,11.2,0.4379923931781869,324245.7,"The Origin of Species by Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life, 6th Edition",7,Text,https://www.gutenberg.org/ebooks/2009,206725,1999
7.8,4.96,11.0,0.09,1564,115771,10.3,6.42,26,1616,3314,915,2.9,94.15,"October 26, 2007",6.4,23042,7.0,10,October,"Shakespeare, William",0.15207933794379674,226,391,1985,3.1,0.5202515771265763,28371.6,The Tempest: The Works of William Shakespeare [Cambridge Edition] [9 vols.],6,Text,https://www.gutenberg.org/ebooks/23042,23337,2007
10.4,5.18,14.0,0.07,1922,57952,12.17,7.26,10,2000,2079,915,7.6,65.73,"March 10, 2016",7.6000000000000005,51413,5.0,3,March,"Smith, Evelyn E.",0.10393162165363647,464,392,758,3.1,0.5299331014480265,16343.1,The Ignoble Savages,9,Text,https://www.gutenberg.org/ebooks/51413,11197,2016
21.6,4.9,39.0,0.03,-95,361744,11.73,7.26,1,-55,7878,915,15.0,57.27,"January, 1997",17.6,785,52.0,1,January,"Lucretius Carus, Titus",0.11009990000047365,1068,393,1851,3.1,0.48680392366302794,98707.5,On the Nature of Things,6,Text,https://www.gutenberg.org/ebooks/785,73789,1997
13.8,5.12,22.0,0.04,1861,545976,12.71,6.53,22,1933,12147,913,10.7,57.61,"January 22, 2007",10.8,20417,14.5,1,January,"Thomson, J. Arthur (John Arthur)",0.12240422809589871,5791,394,4779,8.8,0.47813488103403884,159942.6,"The Outline of Science, Vol. 1 (of 4): A Plain Story Simply Told",8,Text,https://www.gutenberg.org/ebooks/20417,106620,2007
10.7,4.84,18.0,0.05,1775,590445,10.79,5.72,9,1817,9170,912,7.9,70.13,"May 9, 2013",9.200000000000001,42671,3.5,5,May,"Austen, Jane",0.1360934732442258,4548,395,6563,3.1,0.522053784736605,171244.8,Pride and Prejudice,8,Text,https://www.gutenberg.org/ebooks/42671,121919,2013
8.6,4.78,15.0,0.07,0,97465,9.85,6.47,2,-406,2699,910,5.6,81.63,"March 2, 2011",8.0,35451,19.5,3,March,Euripides,0.07936398118228856,288,396,1359,3.1,0.5303330854658286,25731.0,Medea of Euripides,7,Text,https://www.gutenberg.org/ebooks/35451,20400,2011
9.8,5.27,12.0,0.08,0,258773,12.4,7.22,1,1637,9298,905,5.6,76.22,"May, 2003",6.800000000000001,4039,28.0,5,May,"Jonson, Ben",0.1337532318362266,1378,397,3833,3.1,0.5251933482988376,68290.2,"Volpone; Or, The Fox",7,Text,https://www.gutenberg.org/ebooks/4039,49071,2003
18.2,5.22,30.0,0.03,1872,517455,13.59,6.84,17,1950,10754,902,13.8,49.49,"February 17, 2016",14.0,51243,14.0,2,February,Ali Haydar Mithat,0.10595072364491392,5891,398,3294,8.8,0.46180602189907394,152673.3,"The life of Midhat Pasha; a record of his services, political reforms, banishment, and judicial murder",6,Text,https://www.gutenberg.org/ebooks/51243,99112,2016
7.8,4.72,13.0,0.07,1564,132501,9.5,6.16,1,1616,3341,896,4.8,83.66,"January 1, 1622",7.2,2267,13.5,1,January,"Shakespeare, William",0.1682967389507401,303,399,2011,3.1,0.5715932376515467,36225.0,Othello,7,Text,https://www.gutenberg.org/ebooks/2267,28085,1622
12.4,4.7,23.0,0.04,1858,351110,10.28,6.66,17,1920,8892,896,9.9,65.05,"February 17, 2016",11.200000000000001,51238,6.0,2,February,"Castle, Egerton",0.09980531545340751,1904,400,3204,3.1,0.4913910364217397,101256.3,The Pride of Jennico: Being a Memoir of Captain Basil Jennico,7,Text,https://www.gutenberg.org/ebooks/51238,74659,2016
8.3,4.66,15.0,0.06,0,12414,9.45,6.57,27,0,369,894,5.6,81.63,"February 27, 2016",8.0,51311,6.5,2,February,"Blomberg, Con",0.09548686473344006,54,401,172,3.1,0.44570420447132786,3474.0,Make Me An Offer,8,Text,https://www.gutenberg.org/ebooks/51311,2664,2016
6.6,4.85,10.0,0.1,1934,9906,9.37,6.51,8,0,308,894,3.7,86.71,"March 8, 2016",6.0,51397,6.5,3,March,"Arkin, Alan",-0.0424694264069264,30,402,196,3.1,0.5020832044939189,2637.9,People Soup,8,Text,https://www.gutenberg.org/ebooks/51397,2044,2016
9.4,4.78,16.0,0.06,1809,263365,10.15,6.23,27,1852,6270,892,7.2,72.16,"May 27, 2011",8.4,36238,6.0,5,May,"Gogol, Nikolai Vasilevich",0.0725343333753251,1615,403,3294,3.1,0.49633346379121646,75495.6,"The Mantle, and Other Stories",9,Text,https://www.gutenberg.org/ebooks/36238,55097,2011
13.2,4.74,24.0,0.04,-428,280841,10.51,6.32,1,-348,5614,891,10.3,64.04,"March, 1999",11.600000000000001,1672,14.0,3,March,Plato,0.13930847664982415,1731,404,2411,3.1,0.5555531570531568,82976.4,Gorgias,7,Text,https://www.gutenberg.org/ebooks/1672,59287,1999
7.2,4.66,13.0,0.07,1871,95664,9.16,5.84,1,1909,2031,887,3.6,92.12,"March, 1998",7.2,1240,17.5,3,March,"Synge, J. M. (John Millington)",0.09242725700831564,144,405,1527,3.1,0.5002595952486775,25218.9,The Playboy of the Western World: A Comedy in Three Acts,7,Text,https://www.gutenberg.org/ebooks/1240,20521,1998
6.9,4.96,10.0,0.1,0,68820,10.01,6.62,9,0,2189,887,4.8,78.25,"March 9, 2016",6.0,51407,6.0,3,March,"Quattrocchi, Frank",0.07452684031555484,426,406,1384,3.1,0.4931669711305334,18977.4,Sea Legs,8,Text,https://www.gutenberg.org/ebooks/51407,13876,2016
14.3,4.63,27.0,0.04,-428,198125,9.87,6.54,1,-348,4244,885,11.5,60.99,"March, 1999",12.8,1658,11.5,3,March,Plato,0.12682288288647267,1336,407,1536,3.1,0.5092090640534725,59043.6,Phaedo,7,Text,https://www.gutenberg.org/ebooks/1658,42773,1999
19.9,6.14,24.0,0.04,1875,153092,18.63,9.42,22,1955,7253,879,12.7,47.12,"April 22, 2004",11.600000000000001,12108,21.0,4,April,"Mann, Thomas",0.1250135904947917,1497,408,1006,8.8,0.4471428571428572,41146.2,Der Tod in Venedig,8,Text,https://www.gutenberg.org/ebooks/12108,24952,2004
9.7,4.78,17.0,0.06,1812,1555005,10.15,5.62,27,1870,23511,879,6.4,79.6,"April 27, 2006",8.8,883,2.0,4,April,"Dickens, Charles",0.09167049870945343,8187,409,18804,3.1,0.5019324467486109,434332.8,Our Mutual Friend,7,Text,https://www.gutenberg.org/ebooks/883,325137,2006
7.4,4.98,10.0,0.09,1933,27775,10.42,6.96,3,2010,999,878,4.8,78.25,"March 3, 2016",6.0,51351,5.5,3,March,"Harmon, Jim",0.06736126194383256,152,410,516,3.1,0.5137072974677578,7746.3,The Spicy Sound of Success,7,Text,https://www.gutenberg.org/ebooks/51351,5579,2016
11.0,4.95,18.0,0.05,0,628536,11.43,6.14,1,0,12975,877,7.9,70.13,"August 1, 2009",9.200000000000001,29558,6.5,8,August,Boy Scouts of America,0.11267245739028409,3812,411,6954,3.1,0.4493683159511486,171567.0,"Boy Scouts Handbook: The First Edition, 1911",8,Text,https://www.gutenberg.org/ebooks/29558,126921,2009
21.1,4.8,39.0,0.03,-384,542999,11.15,6.79,1,-322,8749,877,16.1,48.81,"July, 2005",17.6,8438,12.0,7,July,Aristotle,0.13710532713531806,4594,412,2840,8.8,0.4799738175984163,160633.8,The Ethics of Aristotle,6,Text,https://www.gutenberg.org/ebooks/8438,113184,2005
10.4,4.62,20.0,0.05,1863,100144,9.52,6.6,1,1947,2699,876,7.6,76.56,"January, 1996",10.0,389,7.0,1,January,"Machen, Arthur",0.049536836485273975,474,413,1079,3.1,0.48118718997052373,28710.9,The Great God Pan,7,Text,https://www.gutenberg.org/ebooks/389,21671,1996
17.1,4.76,32.0,0.03,1737,344702,10.92,6.79,1,1809,7180,871,13.4,55.92,"February, 2003",14.8,3743,28.5,2,February,"Paine, Thomas",0.0772943516431888,2819,414,2248,8.8,0.44674067884865276,102130.2,The Writings of Thomas Paine  Volume 4 (1794-1796): The Age of Reason,6,Text,https://www.gutenberg.org/ebooks/3743,72456,2003
16.3,4.95,28.0,0.03,1729,765346,12.02,6.42,27,1797,13701,869,13.0,51.52,"March 27, 2005",13.200000000000001,15043,7.5,3,March,"Burke, Edmund",0.11933029057632888,7287,415,5365,8.8,0.5034657195220524,228743.1,"The Works of the Right Honourable Edmund Burke, Vol. 01 (of 12)",8,Text,https://www.gutenberg.org/ebooks/15043,154577,2005
12.7,5.06,20.0,0.05,1842,262817,12.07,6.81,1,1910,7174,869,9.9,59.64,"February, 2004",10.0,5116,14.0,2,February,"James, William",0.10552511963550727,3165,416,2532,8.8,0.4984448892292672,78679.8,Pragmatism: A New Name for Some Old Ways of Thinking,7,Text,https://www.gutenberg.org/ebooks/5116,51956,2004
9.5,4.77,16.0,0.06,1909,66288,10.09,6.93,9,1976,2203,868,7.2,72.16,"March 9, 2016",8.4,51408,6.5,3,March,"Pangborn, Edgar",0.0963893876735302,428,417,824,3.1,0.4950340866349975,19305.0,Angel's Egg,8,Text,https://www.gutenberg.org/ebooks/51408,13897,2016
9.2,4.74,16.0,0.06,1874,275028,9.92,6.17,1,1936,6400,867,7.2,72.16,"April, 1999",8.4,1695,10.5,4,April,"Chesterton, G. K. (Gilbert Keith)",0.03172420960594664,1554,418,3499,3.1,0.4951721084253454,78940.8,The Man Who Was Thursday: A Nightmare,6,Text,https://www.gutenberg.org/ebooks/1695,58081,1999
6.6,4.86,10.0,0.1,1854,108881,9.43,5.62,16,1900,2118,866,4.8,78.25,"September 16, 2014",6.0,854,7.5,9,September,"Wilde, Oscar",0.13515503458785239,375,419,2167,3.1,0.5585171098569135,30342.6,A Woman of No Importance,5,Text,https://www.gutenberg.org/ebooks/854,22413,2014
21.7,4.61,42.0,0.02,-484,746202,10.35,6.78,1,-430,10826,864,16.1,54.23,"July, 2001",18.8,2707,6.5,7,July,Herodotus,0.11259940516573567,3046,420,3769,3.1,0.45914813846862873,214278.3,The History of Herodotus  Volume 1,8,Text,https://www.gutenberg.org/ebooks/2707,161693,2001
7.3,4.92,11.0,0.09,1856,121073,10.07,6.36,1,1950,3389,864,5.2,77.23,"January, 2003",6.4,3618,11.5,1,January,"Shaw, Bernard",0.08122478225266004,647,421,2195,3.1,0.514015707787348,33669.9,Arms and the Man,7,Text,https://www.gutenberg.org/ebooks/3618,24592,2003
13.7,4.68,26.0,0.04,-428,581468,10.16,6.15,22,-348,9659,863,11.1,62.01,"May 22, 2008",12.4,150,14.0,5,May,Plato,0.15102850485774583,3744,422,4752,3.1,0.5455151988484466,170006.4,The Republic,6,Text,https://www.gutenberg.org/ebooks/150,124348,2008
6.9,4.93,10.0,0.1,1860,330496,9.83,5.71,1,1904,6687,863,4.8,78.25,"April, 2005",6.0,7986,29.0,4,April,"Chekhov, Anton Pavlovich",0.06362912506606506,1576,423,6628,3.1,0.5337061856474271,90916.2,"Plays by Anton Chekhov, Second Series",8,Text,https://www.gutenberg.org/ebooks/7986,67081,2005
8.9,4.99,13.0,0.07,0,132336,11.07,6.37,1,0,3513,862,4.8,83.66,"June, 2000",7.2,2232,14.5,6,June,"Webster, John",0.13144304296519546,426,424,1951,3.1,0.548490996424959,35449.2,The Duchess of Malfi,7,Text,https://www.gutenberg.org/ebooks/2232,26516,2000
14.2,5.38,20.0,0.05,0,141680,13.92,6.52,3,0,3158,862,9.9,59.64,"March 3, 2016",10.0,51347,4.0,3,March,"Domville-Fife, Charles William",0.07198360968068457,1376,425,1275,8.8,0.44343809182059113,39383.1,"Submarines, Mines and Torpedoes in the War",6,Text,https://www.gutenberg.org/ebooks/51347,26355,2016
10.3,5.16,14.0,0.07,1916,42639,12.06,7.45,8,2006,1632,859,7.6,65.73,"March 8, 2016",7.6000000000000005,51395,5.0,3,March,"Bone, Jesse F. (Jesse Franklin)",0.02653566217071577,350,426,558,3.1,0.5320101762997201,12103.2,Survival Type,8,Text,https://www.gutenberg.org/ebooks/51395,8266,2016
9.7,5.01,15.0,0.07,0,35118,11.19,7.56,26,0,1412,851,6.8,73.17,"February 26, 2016",8.0,51304,10.5,2,February,"Gibson, Joe",0.019494962849945795,231,427,464,3.1,0.4558858593611576,9891.9,A Touch of E Flat,8,Text,https://www.gutenberg.org/ebooks/51304,7015,2016
7.2,4.72,12.0,0.08,1925,21618,9.21,6.71,1,1980,719,851,4.4,84.68,"March 1, 2016",6.800000000000001,51335,4.5,3,March,"Neville, Kris",-0.038113249668900354,113,428,360,3.1,0.5225552491648384,6039.9,Fresh Air Fiend,8,Text,https://www.gutenberg.org/ebooks/51335,4582,2016
6.7,4.98,9.0,0.11,1928,5637,9.83,7.58,6,1982,251,846,4.4,79.26,"March 6, 2010",5.6000000000000005,31516,5.0,3,March,"Dick, Philip K.",0.07472142055475388,42,429,121,3.1,0.4439714606381272,1593.9,The Eyes Have It,7,Text,https://www.gutenberg.org/ebooks/31516,1133,2010
10.8,4.6,21.0,0.05,1856,377979,9.4,6.1,11,1925,7403,840,7.9,75.54,"October 11, 2005",10.4,2166,11.0,10,October,"Haggard, H. Rider (Henry Rider)",0.08883109706486544,1423,430,3897,3.1,0.4924664483244004,107452.8,King Solomon's Mines,8,Text,https://www.gutenberg.org/ebooks/2166,82197,2005
5.3,4.69,9.0,0.11,1928,11601,8.15,6.13,30,1982,321,840,3.3,87.72,"April 30, 2009",5.6000000000000005,28644,7.5,4,April,"Dick, Philip K.",0.12390966315966312,30,431,265,3.1,0.5126664836664837,3154.5,Beyond the Door,7,Text,https://www.gutenberg.org/ebooks/28644,2474,2009
7.5,4.44,16.0,0.06,1828,83393,8.18,5.9,1,1910,1756,836,4.8,89.08,"July, 2004",8.4,6157,7.5,7,July,"Tolstoy, Leo, graf",0.11281383844913243,150,432,1175,3.1,0.493398313233607,23346.0,"What Men Live By, and Other Tales",6,Text,https://www.gutenberg.org/ebooks/6157,18800,2004
12.5,5.64,14.0,0.07,1809,17290,14.84,7.82,11,1894,678,835,5.2,82.65,"February 11, 2008",7.6000000000000005,24571,11.0,2,February,"Hoffmann, Heinrich",0.6546875,116,433,209,3.1,0.7600000000000001,4097.7,Der Struwwelpeter: oder lustige Geschichten und drollige Bilder,7,Text,https://www.gutenberg.org/ebooks/24571,3066,2008
8.0,4.52,16.0,0.06,0,124215,8.64,5.86,2,0,2493,834,4.8,89.08,"December 2, 2006",8.4,19994,26.5,12,December,Aesop,0.12423749871160501,316,434,1685,3.1,0.5132730851159423,33919.2,The Aesop for Children: With pictures by Milo Winter,8,Text,https://www.gutenberg.org/ebooks/19994,27468,2006
9.0,4.85,15.0,0.07,1821,1231093,10.26,5.49,1,1881,17885,834,6.8,73.17,"May, 2005",8.0,8117,3.5,5,May,"Dostoyevsky, Fyodor",0.06583135866934663,9059,435,16792,3.1,0.5134849466463745,354404.7,The Possessed (The Devils),8,Text,https://www.gutenberg.org/ebooks/8117,253678,2005
14.5,4.7,27.0,0.04,1628,132804,10.28,6.77,1,1703,3215,832,10.3,69.45,"June 1, 2009",12.8,29021,6.0,6,June,"Perrault, Charles",0.15996372332475914,571,436,1021,3.1,0.5430563044451342,37099.8,The Fairy Tales of Charles Perrault,8,Text,https://www.gutenberg.org/ebooks/29021,28250,2009
7.0,4.53,14.0,0.07,1849,366551,8.4,5.33,26,1924,5127,830,5.2,82.65,"December 26, 2005",7.6000000000000005,17396,11.0,12,December,"Burnett, Frances Hodgson",0.0864604234944442,886,437,5686,3.1,0.5012077523864371,101291.4,The Secret Garden,9,Text,https://www.gutenberg.org/ebooks/17396,80957,2005
