Attendance,Capacity,Day,Full,Gross,Gross Potential,Month,Name,Performances,Theatre,Type,Year
9229,78,16,06/16/1996,390309,0,6,Cats,8,Winter Garden,Musical,1996
2593,72,16,06/16/1996,95080,0,6,Defending The Caveman,6,Helen Hayes,Play,1996
6371,73,16,06/16/1996,283163,0,6,Grease,8,Eugene O'Neill,Musical,1996
10055,92,16,06/16/1996,440189,0,6,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1996
10061,89,16,06/16/1996,443393,0,6,Les Misrables,8,Imperial,Musical,1996
2902,62,16,06/16/1996,118863,0,6,Love Thy Neighbor,6,Booth,Play,1996
5547,100,16,06/16/1996,238673,0,6,Master Class,7,Golden,Play,1996
10603,76,16,06/16/1996,467061,0,6,Miss Saigon,8,Broadway,Musical,1996
5951,66,16,06/16/1996,198057,0,6,Moon Over Buffalo,7,Martin Beck,Play,1996
9560,102,16,06/16/1996,489671,0,6,Rent,8,Nederlander,Musical,1996
4831,64,16,06/16/1996,175624,0,6,Seven Guitars,8,Walter Kerr,Play,1996
10289,67,16,06/16/1996,512355,0,6,Show Boat,8,Gershwin,Musical,1996
6848,71,16,06/16/1996,344910,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1996
3539,45,16,06/16/1996,159188,0,6,State Fair,8,Music Box,Musical,1996
11396,83,16,06/16/1996,548876,0,6,Sunset Boulevard,8,Minskoff,Musical,1996
1548,27,16,06/16/1996,26334,0,6,Tartuffe 96,8,Circle In The Square,Play,1996
10030,95,16,06/16/1996,579055,0,6,The King And I 96,8,Neil Simon,Musical,1996
13074,102,16,06/16/1996,722807,0,6,The Phantom Of The Opera,8,Majestic,Musical,1996
11264,88,16,06/16/1996,716263,0,6,Victor/Victoria,8,Marquis,Musical,1996
7389,86,23,06/23/1996,284586,0,6,A Delicate Balance,8,Plymouth,Play,1996
11498,89,23,06/23/1996,670897,0,6,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3992,100,23,06/23/1996,124664,0,6,A Thousand Clowns,0,Criterion,Play,1996
6123,70,23,06/23/1996,243323,0,6,An Ideal Husband,8,Ethel Barrymore,Play,1996
12614,91,23,06/23/1996,678060,0,6,Beauty And The Beast,8,Palace,Musical,1996
9276,80,23,06/23/1996,433296,0,6,Big,8,Shubert,Musical,1996
8409,99,23,06/23/1996,410597,0,6,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
5508,67,23,06/23/1996,139095,0,6,Buried Child,8,Brooks Atkinson,Play,1996
9112,77,23,06/23/1996,404280,0,6,Cats,8,Winter Garden,Musical,1996
3038,85,23,06/23/1996,108967,0,6,Defending The Caveman,6,Helen Hayes,Play,1996
7795,89,23,06/23/1996,360541,0,6,Grease,8,Eugene O'Neill,Musical,1996
10727,98,23,06/23/1996,502649,0,6,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1996
10408,92,23,06/23/1996,472392,0,6,Les Misrables,8,Imperial,Musical,1996
2946,63,23,06/23/1996,119259,0,6,Love Thy Neighbor,6,Booth,Play,1996
5543,100,23,06/23/1996,238564,0,6,Master Class,7,Golden,Play,1996
10747,77,23,06/23/1996,472380,0,6,Miss Saigon,8,Broadway,Musical,1996
7538,83,23,06/23/1996,229073,0,6,Moon Over Buffalo,7,Martin Beck,Play,1996
9560,102,23,06/23/1996,493646,0,6,Rent,8,Nederlander,Musical,1996
4748,63,23,06/23/1996,170999,0,6,Seven Guitars,8,Walter Kerr,Play,1996
11646,76,23,06/23/1996,578297,0,6,Show Boat,8,Gershwin,Musical,1996
7246,75,23,06/23/1996,366681,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1996
3543,45,23,06/23/1996,154444,0,6,State Fair,8,Music Box,Musical,1996
12952,95,23,06/23/1996,638908,0,6,Sunset Boulevard,8,Minskoff,Musical,1996
1970,34,23,06/23/1996,29913,0,6,Tartuffe 96,8,Circle In The Square,Play,1996
10464,100,23,06/23/1996,597277,0,6,The King And I 96,8,Neil Simon,Musical,1996
12966,101,23,06/23/1996,729020,0,6,The Phantom Of The Opera,8,Majestic,Musical,1996
11098,87,23,06/23/1996,692784,0,6,Victor/Victoria,8,Marquis,Musical,1996
7211,84,30,06/30/1996,279532,0,6,A Delicate Balance,8,Plymouth,Play,1996
11638,90,30,06/30/1996,684534,0,6,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3972,99,30,06/30/1996,126312,0,6,A Thousand Clowns,0,Criterion,Play,1996
5877,67,30,06/30/1996,227581,0,6,An Ideal Husband,8,Ethel Barrymore,Play,1996
12126,87,30,06/30/1996,652671,0,6,Beauty And The Beast,8,Palace,Musical,1996
8917,77,30,06/30/1996,398462,0,6,Big,8,Shubert,Musical,1996
8571,101,30,06/30/1996,419538,0,6,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
6321,77,30,06/30/1996,193793,0,6,Buried Child,8,Brooks Atkinson,Play,1996
8595,72,30,06/30/1996,387881,0,6,Cats,8,Winter Garden,Musical,1996
2869,80,30,06/30/1996,101199,0,6,Defending The Caveman,6,Helen Hayes,Play,1996
7959,91,30,06/30/1996,359466,0,6,Grease,8,Eugene O'Neill,Musical,1996
10782,99,30,06/30/1996,502209,0,6,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1996
10742,95,30,06/30/1996,493870,0,6,Les Misrables,8,Imperial,Musical,1996
2863,61,30,06/30/1996,114772,0,6,Love Thy Neighbor,6,Booth,Play,1996
5538,100,30,06/30/1996,245060,0,6,Master Class,7,Golden,Play,1996
12275,88,30,06/30/1996,506975,0,6,Miss Saigon,8,Broadway,Musical,1996
7517,83,30,06/30/1996,229273,0,6,Moon Over Buffalo,7,Martin Beck,Play,1996
9560,102,30,06/30/1996,495279,0,6,Rent,8,Nederlander,Musical,1996
3450,46,30,06/30/1996,154268,0,6,Seven Guitars,8,Walter Kerr,Play,1996
11316,74,30,06/30/1996,582763,0,6,Show Boat,8,Gershwin,Musical,1996
7388,76,30,06/30/1996,365287,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1996
4237,54,30,06/30/1996,160301,0,6,State Fair,8,Music Box,Musical,1996
12898,94,30,06/30/1996,631635,0,6,Sunset Boulevard,8,Minskoff,Musical,1996
10331,98,30,06/30/1996,590970,0,6,The King And I 96,8,Neil Simon,Musical,1996
13080,102,30,06/30/1996,733278,0,6,The Phantom Of The Opera,8,Majestic,Musical,1996
10036,78,30,06/30/1996,635445,0,6,Victor/Victoria,8,Marquis,Musical,1996
7924,92,7,07/07/1996,245670,0,7,A Delicate Balance,8,Plymouth,Play,1996
9793,76,7,07/07/1996,581108,0,7,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3880,97,7,07/07/1996,126850,0,7,A Thousand Clowns,0,Criterion,Play,1996
6957,79,7,07/07/1996,221027,0,7,An Ideal Husband,8,Ethel Barrymore,Play,1996
11830,85,7,07/07/1996,645936,0,7,Beauty And The Beast,8,Palace,Musical,1996
10134,87,7,07/07/1996,374054,0,7,Big,8,Shubert,Musical,1996
8476,100,7,07/07/1996,428877,0,7,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
9309,79,7,07/07/1996,411983,0,7,Cats,8,Winter Garden,Musical,1996
1707,71,7,07/07/1996,63454,0,7,Defending The Caveman,4,Helen Hayes,Play,1996
7184,82,7,07/07/1996,306878,0,7,Grease,8,Eugene O'Neill,Musical,1996
10716,98,7,07/07/1996,486284,0,7,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1996
10807,96,7,07/07/1996,472773,0,7,Les Misrables,8,Imperial,Musical,1996
2775,59,7,07/07/1996,104234,0,7,Love Thy Neighbor,6,Booth,Play,1996
5053,91,7,07/07/1996,161576,0,7,Master Class,7,Golden,Play,1996
11697,84,7,07/07/1996,450958,0,7,Miss Saigon,8,Broadway,Musical,1996
9560,102,7,07/07/1996,498993,0,7,Rent,8,Nederlander,Musical,1996
4928,65,7,07/07/1996,147044,0,7,Seven Guitars,8,Walter Kerr,Play,1996
10211,67,7,07/07/1996,507517,0,7,Show Boat,8,Gershwin,Musical,1996
6651,69,7,07/07/1996,296871,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1996
11453,84,7,07/07/1996,539260,0,7,Sunset Boulevard,8,Minskoff,Musical,1996
9133,87,7,07/07/1996,525395,0,7,The King And I 96,8,Neil Simon,Musical,1996
12556,98,7,07/07/1996,715939,0,7,The Phantom Of The Opera,8,Majestic,Musical,1996
8357,65,7,07/07/1996,482501,0,7,Victor/Victoria,8,Marquis,Musical,1996
7493,87,14,07/14/1996,252469,0,7,A Delicate Balance,8,Plymouth,Play,1996
10440,81,14,07/14/1996,617951,0,7,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
4491,100,14,07/14/1996,136162,0,7,A Thousand Clowns,1,Criterion,Play,1996
5633,64,14,07/14/1996,210398,0,7,An Ideal Husband,8,Ethel Barrymore,Play,1996
11953,86,14,07/14/1996,651355,0,7,Beauty And The Beast,8,Palace,Musical,1996
9525,82,14,07/14/1996,369621,0,7,Big,8,Shubert,Musical,1996
8523,100,14,07/14/1996,428192,0,7,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10026,85,14,07/14/1996,429222,0,7,Cats,8,Winter Garden,Musical,1996
2927,82,14,07/14/1996,105687,0,7,Defending The Caveman,6,Helen Hayes,Play,1996
7965,91,14,07/14/1996,357873,0,7,Grease,8,Eugene O'Neill,Musical,1996
10880,100,14,07/14/1996,556175,0,7,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1996
10447,92,14,07/14/1996,471462,0,7,Les Misrables,8,Imperial,Musical,1996
2650,57,14,07/14/1996,102040,0,7,Love Thy Neighbor,6,Booth,Play,1996
5145,93,14,07/14/1996,173856,0,7,Master Class,7,Golden,Play,1996
11712,84,14,07/14/1996,477845,0,7,Miss Saigon,8,Broadway,Musical,1996
9560,102,14,07/14/1996,495023,0,7,Rent,8,Nederlander,Musical,1996
4397,58,14,07/14/1996,131866,0,7,Seven Guitars,8,Walter Kerr,Play,1996
12997,85,14,07/14/1996,643065,0,7,Show Boat,8,Gershwin,Musical,1996
6935,72,14,07/14/1996,328163,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1996
12166,89,14,07/14/1996,569520,0,7,Sunset Boulevard,8,Minskoff,Musical,1996
8831,84,14,07/14/1996,567795,0,7,The King And I 96,8,Neil Simon,Musical,1996
13080,102,14,07/14/1996,745086,0,7,The Phantom Of The Opera,8,Majestic,Musical,1996
8831,69,14,07/14/1996,565795,0,7,Victor/Victoria,8,Marquis,Musical,1996
7103,82,21,07/21/1996,242403,0,7,A Delicate Balance,8,Plymouth,Play,1996
10065,78,21,07/21/1996,572352,0,7,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3992,100,21,07/21/1996,128033,0,7,A Thousand Clowns,8,Criterion,Play,1996
5697,65,21,07/21/1996,212089,0,7,An Ideal Husband,8,Ethel Barrymore,Play,1996
12535,90,21,07/21/1996,684324,0,7,Beauty And The Beast,8,Palace,Musical,1996
9674,83,21,07/21/1996,397967,0,7,Big,8,Shubert,Musical,1996
8283,97,21,07/21/1996,409287,0,7,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10424,88,21,07/21/1996,464446,0,7,Cats,8,Winter Garden,Musical,1996
2939,82,21,07/21/1996,105715,0,7,Defending The Caveman,6,Helen Hayes,Play,1996
7782,89,21,07/21/1996,355040,0,7,Grease,8,Eugene O'Neill,Musical,1996
11041,98,21,07/21/1996,508401,0,7,Les Misrables,8,Imperial,Musical,1996
2589,55,21,07/21/1996,100877,0,7,Love Thy Neighbor,6,Booth,Play,1996
5412,97,21,07/21/1996,181481,0,7,Master Class,7,Golden,Play,1996
12782,92,21,07/21/1996,530911,0,7,Miss Saigon,8,Broadway,Musical,1996
9560,102,21,07/21/1996,495500,0,7,Rent,8,Nederlander,Musical,1996
4531,60,21,07/21/1996,138440,0,7,Seven Guitars,8,Walter Kerr,Play,1996
12902,84,21,07/21/1996,618203,0,7,Show Boat,8,Gershwin,Musical,1996
8039,83,21,07/21/1996,377673,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1996
12553,92,21,07/21/1996,591652,0,7,Sunset Boulevard,8,Minskoff,Musical,1996
10126,96,21,07/21/1996,591955,0,7,The King And I 96,8,Neil Simon,Musical,1996
13080,102,21,07/21/1996,741955,0,7,The Phantom Of The Opera,8,Majestic,Musical,1996
8843,69,21,07/21/1996,549428,0,7,Victor/Victoria,8,Marquis,Musical,1996
6596,76,28,07/28/1996,222006,0,7,A Delicate Balance,8,Plymouth,Play,1996
10562,82,28,07/28/1996,619496,0,7,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3949,99,28,07/28/1996,114620,0,7,A Thousand Clowns,8,Criterion,Play,1996
5522,63,28,07/28/1996,205509,0,7,An Ideal Husband,8,Ethel Barrymore,Play,1996
12494,90,28,07/28/1996,678788,0,7,Beauty And The Beast,8,Palace,Musical,1996
9341,81,28,07/28/1996,394668,0,7,Big,8,Shubert,Musical,1996
8205,96,28,07/28/1996,400971,0,7,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10150,86,28,07/28/1996,453551,0,7,Cats,8,Winter Garden,Musical,1996
2854,80,28,07/28/1996,103293,0,7,Defending The Caveman,6,Helen Hayes,Play,1996
7856,89,28,07/28/1996,357276,0,7,Grease,8,Eugene O'Neill,Musical,1996
2421,100,28,07/28/1996,132945,0,7,Hughie,0,Circle In The Square,Play,1996
11143,99,28,07/28/1996,526582,0,7,Les Misrables,8,Imperial,Musical,1996
2495,53,28,07/28/1996,94543,0,7,Love Thy Neighbor,6,Booth,Play,1996
3074,97,28,07/28/1996,97256,0,7,Master Class,4,Golden,Play,1996
12960,93,28,07/28/1996,527047,0,7,Miss Saigon,8,Broadway,Musical,1996
9560,102,28,07/28/1996,499895,0,7,Rent,8,Nederlander,Musical,1996
4846,64,28,07/28/1996,148341,0,7,Seven Guitars,8,Walter Kerr,Play,1996
11861,77,28,07/28/1996,564310,0,7,Show Boat,8,Gershwin,Musical,1996
7221,74,28,07/28/1996,338175,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1996
12405,91,28,07/28/1996,578556,0,7,Sunset Boulevard,8,Minskoff,Musical,1996
9830,94,28,07/28/1996,572603,0,7,The King And I 96,8,Neil Simon,Musical,1996
13080,102,28,07/28/1996,748475,0,7,The Phantom Of The Opera,8,Majestic,Musical,1996
9085,71,28,07/28/1996,587652,0,7,Victor/Victoria,8,Marquis,Musical,1996
5564,64,4,08/04/1996,196458,0,8,A Delicate Balance,8,Plymouth,Play,1996
9949,77,4,08/04/1996,583441,0,8,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3992,100,4,08/04/1996,101996,0,8,A Thousand Clowns,8,Criterion,Play,1996
5085,58,4,08/04/1996,184990,0,8,An Ideal Husband,8,Ethel Barrymore,Play,1996
12239,88,4,08/04/1996,644654,0,8,Beauty And The Beast,8,Palace,Musical,1996
8946,77,4,08/04/1996,374323,0,8,Big,8,Shubert,Musical,1996
8417,99,4,08/04/1996,417739,0,8,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10373,87,4,08/04/1996,455789,0,8,Cats,8,Winter Garden,Musical,1996
3027,85,4,08/04/1996,108074,0,8,Defending The Caveman,6,Helen Hayes,Play,1996
8209,93,4,08/04/1996,371030,0,8,Grease,8,Eugene O'Neill,Musical,1996
4228,100,4,08/04/1996,234410,0,8,Hughie,0,Circle In The Square,Play,1996
11183,99,4,08/04/1996,524869,0,8,Les Misrables,8,Imperial,Musical,1996
2493,53,4,08/04/1996,93071,0,8,Love Thy Neighbor,6,Booth,Play,1996
5418,98,4,08/04/1996,187563,0,8,Master Class,7,Golden,Play,1996
12690,91,4,08/04/1996,514421,0,8,Miss Saigon,8,Broadway,Musical,1996
9560,102,4,08/04/1996,501639,0,8,Rent,8,Nederlander,Musical,1996
4748,63,4,08/04/1996,146374,0,8,Seven Guitars,8,Walter Kerr,Play,1996
12169,79,4,08/04/1996,572706,0,8,Show Boat,8,Gershwin,Musical,1996
7393,76,4,08/04/1996,338475,0,8,Smokey Joe'S Cafe,8,Virginia,Musical,1996
12371,90,4,08/04/1996,565601,0,8,Sunset Boulevard,8,Minskoff,Musical,1996
9654,92,4,08/04/1996,562156,0,8,The King And I 96,8,Neil Simon,Musical,1996
13015,101,4,08/04/1996,742274,0,8,The Phantom Of The Opera,8,Majestic,Musical,1996
8043,63,4,08/04/1996,512992,0,8,Victor/Victoria,8,Marquis,Musical,1996
6328,73,11,08/11/1996,221677,0,8,A Delicate Balance,8,Plymouth,Play,1996
10860,84,11,08/11/1996,632374,0,8,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
3493,100,11,08/11/1996,74643,0,8,A Thousand Clowns,7,Criterion,Play,1996
5767,66,11,08/11/1996,210088,0,8,An Ideal Husband,8,Ethel Barrymore,Play,1996
12380,89,11,08/11/1996,669997,0,8,Beauty And The Beast,8,Palace,Musical,1996
8208,71,11,08/11/1996,365759,0,8,Big,8,Shubert,Musical,1996
8418,99,11,08/11/1996,422544,0,8,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10650,90,11,08/11/1996,490936,0,8,Cats,8,Winter Garden,Musical,1996
3205,89,11,08/11/1996,116328,0,8,Defending The Caveman,6,Helen Hayes,Play,1996
8331,95,11,08/11/1996,386657,0,8,Grease,8,Eugene O'Neill,Musical,1996
4264,101,11,08/11/1996,233008,0,8,Hughie,0,Circle In The Square,Play,1996
11160,99,11,08/11/1996,536124,0,8,Les Misrables,8,Imperial,Musical,1996
2829,60,11,08/11/1996,106297,0,8,Love Thy Neighbor,6,Booth,Play,1996
6055,95,11,08/11/1996,218404,0,8,Master Class,8,Golden,Play,1996
13114,94,11,08/11/1996,537147,0,8,Miss Saigon,8,Broadway,Musical,1996
9560,102,11,08/11/1996,505719,0,8,Rent,8,Nederlander,Musical,1996
5183,68,11,08/11/1996,157484,0,8,Seven Guitars,8,Walter Kerr,Play,1996
12638,82,11,08/11/1996,601713,0,8,Show Boat,8,Gershwin,Musical,1996
8338,86,11,08/11/1996,391167,0,8,Smokey Joe'S Cafe,8,Virginia,Musical,1996
12412,91,11,08/11/1996,574396,0,8,Sunset Boulevard,8,Minskoff,Musical,1996
10268,98,11,08/11/1996,604562,0,8,The King And I 96,8,Neil Simon,Musical,1996
13021,101,11,08/11/1996,743707,0,8,The Phantom Of The Opera,8,Majestic,Musical,1996
9123,71,11,08/11/1996,550722,0,8,Victor/Victoria,8,Marquis,Musical,1996
6181,72,18,08/18/1996,214330,0,8,A Delicate Balance,8,Plymouth,Play,1996
11104,86,18,08/18/1996,645421,0,8,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
5775,66,18,08/18/1996,204058,0,8,An Ideal Husband,8,Ethel Barrymore,Play,1996
12929,93,18,08/18/1996,700738,0,8,Beauty And The Beast,8,Palace,Musical,1996
9198,79,18,08/18/1996,398532,0,8,Big,8,Shubert,Musical,1996
8475,100,18,08/18/1996,429648,0,8,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
11361,96,18,08/18/1996,531195,0,8,Cats,8,Winter Garden,Musical,1996
3110,87,18,08/18/1996,108801,0,8,Defending The Caveman,6,Helen Hayes,Play,1996
8128,93,18,08/18/1996,379093,0,8,Grease,8,Eugene O'Neill,Musical,1996
4283,101,18,08/18/1996,233255,0,8,Hughie,0,Circle In The Square,Play,1996
11159,99,18,08/18/1996,541711,0,8,Les Misrables,8,Imperial,Musical,1996
5135,93,18,08/18/1996,195382,0,8,Master Class,7,Golden,Play,1996
13625,98,18,08/18/1996,574271,0,8,Miss Saigon,8,Broadway,Musical,1996
9560,102,18,08/18/1996,507824,0,8,Rent,8,Nederlander,Musical,1996
5001,66,18,08/18/1996,158887,0,8,Seven Guitars,8,Walter Kerr,Play,1996
13188,86,18,08/18/1996,617704,0,8,Show Boat,8,Gershwin,Musical,1996
8556,88,18,08/18/1996,393447,0,8,Smokey Joe'S Cafe,8,Virginia,Musical,1996
1258,84,18,08/18/1996,41900,0,8,Summer And Smoke,0,Criterion,Play,1996
13506,99,18,08/18/1996,637205,0,8,Sunset Boulevard,8,Minskoff,Musical,1996
10193,97,18,08/18/1996,599381,0,8,The King And I 96,8,Neil Simon,Musical,1996
13080,102,18,08/18/1996,745738,0,8,The Phantom Of The Opera,8,Majestic,Musical,1996
8849,69,18,08/18/1996,560147,0,8,Victor/Victoria,8,Marquis,Musical,1996
5612,65,25,08/25/1996,196306,0,8,A Delicate Balance,8,Plymouth,Play,1996
10227,79,25,08/25/1996,605529,0,8,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
6134,70,25,08/25/1996,190145,0,8,An Ideal Husband,8,Ethel Barrymore,Play,1996
12268,88,25,08/25/1996,659793,0,8,Beauty And The Beast,8,Palace,Musical,1996
8769,76,25,08/25/1996,375950,0,8,Big,8,Shubert,Musical,1996
8463,99,25,08/25/1996,430075,0,8,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
10346,87,25,08/25/1996,467966,0,8,Cats,8,Winter Garden,Musical,1996
2911,81,25,08/25/1996,104830,0,8,Defending The Caveman,6,Helen Hayes,Play,1996
7545,86,25,08/25/1996,357021,0,8,Grease,8,Eugene O'Neill,Musical,1996
4325,102,25,08/25/1996,223238,0,8,Hughie,4,Circle In The Square,Play,1996
11103,98,25,08/25/1996,531980,0,8,Les Misrables,8,Imperial,Musical,1996
1911,49,25,08/25/1996,66505,0,8,Love Thy Neighbor,5,Booth,Play,1996
5029,91,25,08/25/1996,176503,0,8,Master Class,7,Golden,Play,1996
13059,94,25,08/25/1996,525998,0,8,Miss Saigon,8,Broadway,Musical,1996
9560,102,25,08/25/1996,504554,0,8,Rent,8,Nederlander,Musical,1996
4569,60,25,08/25/1996,147810,0,8,Seven Guitars,8,Walter Kerr,Play,1996
12395,81,25,08/25/1996,577626,0,8,Show Boat,8,Gershwin,Musical,1996
7800,80,25,08/25/1996,356983,0,8,Smokey Joe'S Cafe,8,Virginia,Musical,1996
3689,92,25,08/25/1996,112072,0,8,Summer And Smoke,0,Criterion,Play,1996
13128,96,25,08/25/1996,621628,0,8,Sunset Boulevard,8,Minskoff,Musical,1996
10091,96,25,08/25/1996,600001,0,8,The King And I 96,8,Neil Simon,Musical,1996
12980,101,25,08/25/1996,741546,0,8,The Phantom Of The Opera,8,Majestic,Musical,1996
9524,74,25,08/25/1996,512294,0,8,Victor/Victoria,8,Marquis,Musical,1996
6594,76,1,09/01/1996,229324,0,9,A Delicate Balance,8,Plymouth,Play,1996
9657,75,1,09/01/1996,574586,0,9,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
6057,69,1,09/01/1996,198350,0,9,An Ideal Husband,8,Ethel Barrymore,Play,1996
11676,84,1,09/01/1996,625106,0,9,Beauty And The Beast,8,Palace,Musical,1996
8988,78,1,09/01/1996,389890,0,9,Big,8,Shubert,Musical,1996
8438,99,1,09/01/1996,436808,0,9,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
9761,82,1,09/01/1996,444636,0,9,Cats,8,Winter Garden,Musical,1996
2825,79,1,09/01/1996,99701,0,9,Defending The Caveman,6,Helen Hayes,Play,1996
7173,82,1,09/01/1996,332999,0,9,Grease,8,Eugene O'Neill,Musical,1996
4295,102,1,09/01/1996,232278,0,9,Hughie,7,Circle In The Square,Play,1996
11107,98,1,09/01/1996,525811,0,9,Les Misrables,8,Imperial,Musical,1996
1986,51,1,09/01/1996,71960,0,9,Love Thy Neighbor,5,Booth,Play,1996
5588,88,1,09/01/1996,199597,0,9,Master Class,8,Golden,Play,1996
12782,92,1,09/01/1996,515666,0,9,Miss Saigon,8,Broadway,Musical,1996
9560,102,1,09/01/1996,506240,0,9,Rent,8,Nederlander,Musical,1996
3794,50,1,09/01/1996,182313,0,9,Seven Guitars,8,Walter Kerr,Play,1996
12633,82,1,09/01/1996,586679,0,9,Show Boat,8,Gershwin,Musical,1996
7996,82,1,09/01/1996,373188,0,9,Smokey Joe'S Cafe,8,Virginia,Musical,1996
3977,100,1,09/01/1996,116245,0,9,Summer And Smoke,0,Criterion,Play,1996
13094,96,1,09/01/1996,604900,0,9,Sunset Boulevard,8,Minskoff,Musical,1996
9781,93,1,09/01/1996,578970,0,9,The King And I 96,8,Neil Simon,Musical,1996
12670,98,1,09/01/1996,727626,0,9,The Phantom Of The Opera,8,Majestic,Musical,1996
10496,82,1,09/01/1996,536903,0,9,Victor/Victoria,8,Marquis,Musical,1996
6068,70,8,09/08/1996,200264,0,9,A Delicate Balance,8,Plymouth,Play,1996
4526,35,8,09/08/1996,215790,0,9,A Funny Thing Happened On The Way To The Forum,8,St. James,Musical,1996
4901,56,8,09/08/1996,161944,0,9,An Ideal Husband,8,Ethel Barrymore,Play,1996
10380,75,8,09/08/1996,567101,0,9,Beauty And The Beast,8,Palace,Musical,1996
6217,54,8,09/08/1996,266287,0,9,Big,8,Shubert,Musical,1996
8002,94,8,09/08/1996,423009,0,9,"Bring In Da Noise, Bring In Da Funk",8,Ambassador,Musical,1996
7323,62,8,09/08/1996,327568,0,9,Cats,8,Winter Garden,Musical,1996
4308,49,8,09/08/1996,182635,0,9,Grease,8,Eugene O'Neill,Musical,1996
3673,101,8,09/08/1996,199957,0,9,Hughie,6,Circle In The Square,Play,1996
4138,37,8,09/08/1996,433168,0,9,Les Misrables,8,Imperial,Musical,1996
996,32,8,09/08/1996,35143,0,9,Love Thy Neighbor,4,Booth,Play,1996
4138,75,8,09/08/1996,135918,0,9,Master Class,7,Golden,Play,1996
10617,76,8,09/08/1996,428888,0,9,Miss Saigon,8,Broadway,Musical,1996
9560,102,8,09/08/1996,507443,0,9,Rent,8,Nederlander,Musical,1996
6335,84,8,09/08/1996,223340,0,9,Seven Guitars,8,Walter Kerr,Play,1996
